match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp,hero_id,hero_name,role
8,2,4,12,6,6689,9093,17711,False,1046001,Adam Warlock,3
8,3,10,11,0,8720,27858,0,False,1011001,Hulk,1
8,4,12,10,2,9937,16049,0,False,1040001,Mister Fantastic,2
8,5,12,4,13,8102,6160,15411,True,1016001,Loki,3
8,6,16,12,1,8376,6214,0,False,1036001,Spider Man,2
8,7,1,6,0,2973,10329,0,False,1022001,Captain America,1
8,8,7,8,3,5163,16027,0,False,1035001,Venom,1
8,9,18,6,1,9895,6755,0,False,1036001,Spider Man,2
8,10,30,3,9,15724,17803,0,False,1053001,Emma Frost,1
8,11,26,6,3,16127,7287,3808,False,1045001,Namor,2
8,12,16,6,36,6470,12973,26575,False,1050001,Invisible Woman,3
8,13,25,8,13,14477,6798,6246,False,1032001,Squirrel Girl,2
8,14,33,7,0,20063,9375,0,True,1030001,Moon Knight,2
9,2,14,4,0,9000,5764,0,False,1026001,Black Panther,2
9,3,12,3,19,5052,3969,9275,False,1016001,Loki,3
9,4,24,4,5,7187,3424,0,False,1036001,Spider Man,2
9,5,8,5,22,2499,4994,10038,False,1023001,Rocket Raccoon,3
9,6,14,5,0,9834,6361,0,False,1029001,Magik,2
9,7,19,2,5,12283,16761,0,True,1053001,Emma Frost,1
9,8,7,11,6,3984,7125,10292,False,1046001,Adam Warlock,3
9,9,1,2,1,735,906,0,False,1036001,Spider Man,2
9,10,13,7,0,8770,21167,0,True,1027001,Groot,1
9,11,6,9,9,3637,5641,9576,False,1020001,Mantis,3
9,12,7,8,15,8803,6125,0,False,1015001,Storm,2
9,13,10,7,0,6894,10586,63,False,1022001,Captain America,1
9,14,3,4,0,3073,6638,0,False,1053001,Emma Frost,1
10,2,4,3,5,8406,6108,10740,False,1046001,Adam Warlock,3
10,3,9,4,2,4549,4844,0,False,1036001,Spider Man,2
10,4,5,6,0,5500,16334,1939,False,1018001,Doctor Strange,1
10,5,12,4,1,6448,3532,0,False,1033001,Black Widow,2
10,6,7,3,2,10286,15812,0,True,1053001,Emma Frost,1
10,7,0,2,11,840,5051,15735,False,1023001,Rocket Raccoon,3
10,8,14,4,0,9908,2789,0,False,1017001,Human Torch,2
10,9,7,2,1,7645,15441,0,False,1011001,Hulk,1
10,10,9,5,0,7303,3957,0,False,1026001,Black Panther,2
10,11,7,2,8,3543,4284,8807,False,1023001,Rocket Raccoon,3
10,12,11,3,11,5706,3251,8358,True,1020001,Mantis,3
10,13,10,2,3,8474,11231,0,False,1053001,Emma Frost,1
11,2,13,10,2,14449,48708,0,False,1037001,Magneto,1
11,3,3,8,20,2612,7891,25359,False,1023001,Rocket Raccoon,3
11,4,21,10,0,17451,16134,0,True,1048001,Psylocke,2
11,5,8,12,8,6294,12964,16729,False,1046001,Adam Warlock,3
11,6,7,13,2,13894,28153,0,False,1037001,Magneto,1
11,7,6,5,12,6068,10341,33578,False,1031001,Luna Snow,3
11,8,15,5,34,8955,5663,19874,False,1016001,Loki,3
11,9,35,6,4,26494,9085,0,False,1024001,Hela,2
11,10,31,9,7,19680,12729,0,False,1045001,Namor,2
11,11,44,3,0,20025,7010,0,True,1048001,Psylocke,2
11,12,19,2,31,4038,2149,23292,False,1023001,Rocket Raccoon,3
11,13,32,4,7,25130,37676,0,False,1053001,Emma Frost,1
12,2,2,6,16,1483,5558,17888,False,1023001,Rocket Raccoon,3
12,3,8,7,9,4025,8606,14876,False,1050001,Invisible Woman,3
12,4,11,7,0,11328,9865,227,False,1043001,Star Lord,2
12,5,19,8,1,15694,8649,0,True,1045001,Namor,2
12,6,11,6,1,10764,16011,0,False,1037001,Magneto,1
12,7,8,7,2,9381,24519,0,False,1011001,Hulk,1
12,8,29,4,0,15299,5957,0,True,1048001,Psylocke,2
12,9,23,3,0,9580,9591,543,False,1052001,Iron Fist,2
12,10,12,4,7,13977,13128,0,False,1040001,Mister Fantastic,2
12,11,12,4,14,9328,5820,10335,False,1046001,Adam Warlock,3
12,12,17,5,7,10998,20525,0,False,1053001,Emma Frost,1
12,13,8,4,23,1610,5127,20752,False,1023001,Rocket Raccoon,3
13,2,33,15,2,25993,12187,0,False,1024001,Hela,2
13,3,30,16,3,30634,18348,102,False,1021001,Hawkeye,2
13,4,26,12,2,25670,53436,0,False,1037001,Magneto,1
13,5,13,10,34,9151,13181,44149,False,1031001,Luna Snow,3
13,6,17,8,45,13708,19773,48980,False,1050001,Invisible Woman,3
13,7,44,9,6,31757,57442,0,True,1053001,Emma Frost,1
13,8,24,11,6,29325,49544,0,False,1053001,Emma Frost,1
13,9,47,14,0,34269,13837,0,True,1048001,Psylocke,2
13,10,16,10,37,7822,12186,49327,False,1016001,Loki,3
13,11,34,18,15,26086,17750,0,False,1021001,Hawkeye,2
13,12,30,8,6,30929,64122,0,False,1018001,Doctor Strange,1
13,13,14,10,34,9958,14316,45233,False,1031001,Luna Snow,3
14,2,33,5,3,22216,7729,0,False,1024001,Hela,2
14,3,16,12,11,10008,14126,12870,False,1047001,Jeff The Land Shark,3
14,4,26,5,36,11676,5220,15212,False,1016001,Loki,3
14,5,33,6,21,18943,9025,0,False,1015001,Storm,2
14,6,14,4,29,1953,4044,20789,False,1023001,Rocket Raccoon,3
14,7,38,2,5,32927,39457,0,True,1053001,Emma Frost,1
14,8,11,11,9,8185,31879,7009,False,1037001,Magneto,1
14,9,9,12,8,6633,28142,13856,False,1018001,Doctor Strange,1
14,10,15,10,3,12842,23362,0,False,1040001,Mister Fantastic,2
14,11,15,12,1,17412,8605,0,False,1024001,Hela,2
14,12,12,8,22,6041,11536,27604,False,1050001,Invisible Woman,3
14,13,19,12,3,15151,17630,3941,True,1038001,Scarlet Witch,2
15,2,30,7,45,26462,7766,34436,True,1016001,Loki,3
15,3,34,17,8,30366,42673,0,False,1039001,Thor,1
15,4,20,8,45,7855,7540,33563,False,1025001,Cloak & Dagger,3
15,5,40,10,5,42049,14429,0,False,1024001,Hela,2
15,6,33,11,20,35276,14833,0,False,1021001,Hawkeye,2
15,7,36,11,3,19089,44401,0,False,1037001,Magneto,1
15,8,36,10,3,26522,71090,0,True,1018001,Doctor Strange,1
15,9,14,7,49,9208,15782,66572,False,1023001,Rocket Raccoon,3
15,10,18,15,30,11315,11930,27765,False,1025001,Cloak & Dagger,3
15,11,30,14,8,16532,11834,13608,False,1024001,Hela,2
15,12,32,13,4,24229,62268,0,False,1053001,Emma Frost,1
15,13,32,17,2,34557,32218,417,False,1049001,Wolverine,2
16,2,19,6,27,8380,14067,38622,True,1031001,Luna Snow,3
16,3,30,7,7,15414,27587,0,False,1037001,Magneto,1
16,4,31,12,0,18974,14857,282,False,1052001,Iron Fist,2
16,5,37,6,9,16548,36264,0,False,1053001,Emma Frost,1
16,6,22,7,32,7143,19615,27617,False,1050001,Invisible Woman,3
16,7,29,13,2,17545,9973,0,False,1024001,Hela,2
16,8,24,12,0,21750,8991,0,False,1024001,Hela,2
16,9,21,11,11,13925,22268,17782,True,1031001,Luna Snow,3
16,10,11,4,9,12378,16372,17795,False,1047001,Jeff The Land Shark,3
16,11,19,18,0,21152,12730,629,False,1026001,Black Panther,2
16,12,13,16,11,11702,23585,13791,False,1031001,Luna Snow,3
16,13,27,13,1,20264,11247,0,False,1045001,Namor,2
17,2,2,5,7,5372,10378,16449,False,1050001,Invisible Woman,3
17,3,8,4,0,10888,4574,1550,False,1024001,Hela,2
17,4,0,4,8,377,3187,13113,False,1023001,Rocket Raccoon,3
17,5,6,6,0,13465,25191,0,True,1027001,Groot,1
17,6,7,5,0,11282,18355,0,False,1037001,Magneto,1
17,7,9,5,2,13785,5710,0,False,1014001,The Punisher,2
17,8,9,0,19,2957,4715,21162,False,1031001,Luna Snow,3
17,9,14,3,2,10687,9011,170,False,1049001,Wolverine,2
17,10,17,0,6,8549,11756,6,False,1022001,Captain America,1
17,11,12,5,0,8385,3320,0,False,1048001,Psylocke,2
17,12,18,3,3,15805,33768,0,True,1027001,Groot,1
17,13,15,2,14,5990,8778,19547,False,1050001,Invisible Woman,3
18,2,22,10,7,15658,26982,0,False,1035001,Venom,1
18,3,19,8,22,10813,10230,18326,False,1031001,Luna Snow,3
18,4,3,9,23,1058,5788,20994,False,1023001,Rocket Raccoon,3
18,5,16,8,2,9451,23477,77,False,1037001,Magneto,1
18,6,31,6,0,19693,8840,0,True,1048001,Psylocke,2
18,7,27,8,5,11755,8623,1149,False,1036001,Spider Man,2
18,8,24,7,0,16116,6628,0,False,1048001,Psylocke,2
18,9,9,12,5,10465,12975,6916,False,1046001,Adam Warlock,3
18,10,24,8,5,17533,27429,0,False,1053001,Emma Frost,1
18,11,4,6,26,2813,9686,19879,False,1023001,Rocket Raccoon,3
18,12,10,9,37,7017,10872,13566,False,1020001,Mantis,3
18,13,28,5,0,25073,8641,0,True,1043001,Star Lord,2
19,2,10,7,28,3788,10327,24861,False,1023001,Rocket Raccoon,3
19,3,19,14,17,6233,11473,12333,False,1046001,Adam Warlock,3
19,4,23,7,3,23265,51508,0,True,1027001,Groot,1
19,5,17,12,29,4739,12029,24716,False,1016001,Loki,3
19,6,24,11,0,15162,10129,0,False,1048001,Psylocke,2
19,7,23,8,2,15437,28019,0,False,1053001,Emma Frost,1
19,8,29,8,0,25361,17019,0,True,1048001,Psylocke,2
19,9,36,9,0,23575,6375,0,False,1043001,Star Lord,2
19,10,29,7,6,16116,5522,0,False,1036001,Spider Man,2
19,11,13,9,10,12893,24163,6398,False,1037001,Magneto,1
19,12,13,6,17,14689,21954,15912,False,1016001,Loki,3
19,13,7,7,16,9777,12727,19445,False,1050001,Invisible Woman,3
20,2,14,6,6,19863,36254,0,False,1053001,Emma Frost,1
20,3,8,11,14,8557,18614,29318,False,1050001,Invisible Woman,3
20,4,17,11,8,21956,19320,0,False,1041001,Winter Soldier,2
20,5,14,9,1,32478,10968,0,False,1024001,Hela,2
20,6,17,5,5,18621,35752,0,True,1053001,Emma Frost,1
20,7,4,11,16,4351,8939,38142,False,1023001,Rocket Raccoon,3
20,8,8,2,26,5125,6244,30540,False,1023001,Rocket Raccoon,3
20,9,17,8,6,21464,40141,0,False,1035001,Venom,1
20,10,23,6,2,25200,8624,0,False,1024001,Hela,2
20,11,25,5,6,22794,37877,2198,True,1042001,Peni Parker,1
20,12,20,5,4,13251,6784,0,False,1036001,Spider Man,2
20,13,13,4,21,13749,7734,23310,False,1016001,Loki,3
21,2,14,5,22,5674,6270,32565,False,1031001,Luna Snow,3
21,3,17,6,8,21462,37702,0,False,1037001,Magneto,1
21,4,28,5,8,24999,34027,0,True,1027001,Groot,1
21,5,29,5,6,20795,6577,0,False,1048001,Psylocke,2
21,6,5,2,38,1756,4179,30755,False,1023001,Rocket Raccoon,3
21,7,36,3,0,26817,10888,0,False,1043001,Star Lord,2
21,8,12,7,2,16161,34315,0,False,1053001,Emma Frost,1
21,9,9,8,19,4210,8866,38263,False,1031001,Luna Snow,3
21,10,7,7,8,2291,8046,34670,False,1023001,Rocket Raccoon,3
21,11,10,9,16,16586,11390,0,False,1041001,Winter Soldier,2
21,12,17,7,3,19596,49801,0,True,1027001,Groot,1
21,13,19,9,0,25849,10790,0,False,1043001,Star Lord,2
22,2,23,9,7,17127,18135,463,False,1049001,Wolverine,2
22,3,26,8,0,20589,12091,0,False,1014001,The Punisher,2
22,4,13,5,38,1902,5240,36775,False,1023001,Rocket Raccoon,3
22,5,41,5,12,17771,39833,0,True,1053001,Emma Frost,1
22,6,30,7,5,25444,52062,0,False,1027001,Groot,1
22,7,23,4,35,9437,13109,38287,False,1050001,Invisible Woman,3
22,8,5,4,22,3407,3733,24218,False,1023001,Rocket Raccoon,3
22,9,17,10,21,7170,10907,33278,False,1031001,Luna Snow,3
22,10,22,11,0,25660,14557,0,False,1048001,Psylocke,2
22,11,15,7,4,17746,12163,0,False,1036001,Spider Man,2
22,12,20,9,6,24261,42190,0,True,1053001,Emma Frost,1
22,13,17,12,4,26999,27218,208,False,1037001,Magneto,1
23,2,54,10,0,27671,7131,0,False,1043001,Star Lord,2
23,3,33,7,10,22771,39216,0,False,1035001,Venom,1
23,4,46,5,5,28183,42086,0,False,1027001,Groot,1
23,5,28,7,50,9921,10497,31350,False,1016001,Loki,3
23,6,46,3,10,31253,16717,250,True,1049001,Wolverine,2
23,7,27,6,54,9516,12134,42743,False,1031001,Luna Snow,3
23,8,7,12,15,7038,12384,27525,False,1023001,Rocket Raccoon,3
23,9,8,16,0,17406,38121,0,False,1053001,Emma Frost,1
23,10,25,20,3,19949,11252,0,True,1036001,Spider Man,2
23,11,13,15,2,24949,39983,81,False,1049001,Wolverine,2
23,12,19,13,4,31501,33181,0,False,1035001,Venom,1
23,13,9,15,15,11338,20001,34134,False,1050001,Invisible Woman,3
24,2,22,9,5,33464,68186,0,False,1037001,Magneto,1
24,3,34,7,13,46458,62142,0,True,1053001,Emma Frost,1
24,4,18,10,42,12623,19069,32764,False,1020001,Mantis,3
24,5,33,14,0,40554,17480,0,False,1043001,Star Lord,2
24,6,8,5,25,1514,7612,52927,False,1023001,Rocket Raccoon,3
24,7,17,7,13,16676,10002,24280,False,1046001,Adam Warlock,3
24,8,20,11,9,15142,12602,24346,False,1046001,Adam Warlock,3
24,9,18,4,29,13061,17938,64421,True,1031001,Luna Snow,3
24,10,26,8,4,29655,53671,0,False,1037001,Magneto,1
24,11,17,9,40,13039,19088,25215,False,1020001,Mantis,3
24,12,23,11,8,31476,59588,0,False,1053001,Emma Frost,1
24,13,31,7,0,46686,17017,0,False,1043001,Star Lord,2
25,2,15,5,0,18894,39055,0,False,1037001,Magneto,1
25,3,19,8,2,21264,61514,0,False,1027001,Groot,1
25,4,9,6,21,5407,8569,41295,False,1031001,Luna Snow,3
25,5,18,9,7,22968,12084,0,False,1021001,Hawkeye,2
25,6,19,5,24,7287,13175,44882,True,1050001,Invisible Woman,3
25,7,17,7,0,23335,9359,0,False,1024001,Hela,2
25,8,23,5,9,16707,16362,598,False,1049001,Wolverine,2
25,9,8,3,27,12356,8634,36140,False,1016001,Loki,3
25,10,18,8,3,28019,39895,0,False,1037001,Magneto,1
25,11,15,3,23,8210,8013,37537,True,1031001,Luna Snow,3
25,12,18,9,3,23378,42111,0,False,1053001,Emma Frost,1
25,13,23,6,0,24561,7745,0,False,1048001,Psylocke,2
26,2,3,6,0,10017,21947,0,False,1037001,Magneto,1
26,3,1,7,0,11260,27146,0,False,1027001,Groot,1
26,4,0,3,1,1712,1940,7427,False,1016001,Loki,3
26,5,6,4,0,14627,4622,0,False,1017001,Human Torch,2
26,6,2,4,5,1470,5099,28066,False,1031001,Luna Snow,3
26,7,7,5,1,14399,4940,0,True,1026001,Black Panther,2
26,8,19,1,0,14823,2034,0,False,1017001,Human Torch,2
26,9,5,2,25,2302,3632,25614,False,1016001,Loki,3
26,10,20,1,5,12593,20897,0,False,1037001,Magneto,1
26,11,3,3,20,1593,4032,21308,False,1031001,Luna Snow,3
26,12,17,1,2,12317,35399,0,True,1027001,Groot,1
26,13,17,2,3,9148,2642,0,False,1043001,Star Lord,2
27,2,11,10,5,19090,47420,0,False,1037001,Magneto,1
27,3,3,6,14,4360,13007,39488,False,1050001,Invisible Woman,3
27,4,14,10,1,23710,10302,0,True,1017001,Human Torch,2
27,5,1,5,20,575,5286,37422,False,1023001,Rocket Raccoon,3
27,6,13,10,0,18448,51716,0,False,1027001,Groot,1
27,7,12,8,3,17039,11214,319,False,1052001,Iron Fist,2
27,8,36,5,0,28870,5181,0,True,1017001,Human Torch,2
27,9,6,3,37,869,5670,31365,False,1023001,Rocket Raccoon,3
27,10,24,5,7,23175,37446,0,False,1037001,Magneto,1
27,11,22,3,29,9189,13595,34137,False,1050001,Invisible Woman,3
27,12,33,4,7,24819,41743,0,False,1053001,Emma Frost,1
27,13,25,6,0,26668,10336,0,False,1014001,The Punisher,2
28,2,21,4,20,5192,7737,20599,False,1050001,Invisible Woman,3
28,3,10,5,26,3418,7043,19839,False,1031001,Luna Snow,3
28,4,17,6,0,11760,24221,0,False,1037001,Magneto,1
28,5,28,3,15,12534,17291,0,False,1035001,Venom,1
28,6,28,4,0,19220,4330,0,True,1017001,Human Torch,2
28,7,33,1,9,13156,4101,0,False,1036001,Spider Man,2
28,8,13,6,0,12086,4095,0,False,1017001,Human Torch,2
28,9,6,7,9,4031,12421,20150,False,1050001,Invisible Woman,3
28,10,10,7,3,13730,25453,0,False,1037001,Magneto,1
28,11,11,8,5,12806,22441,0,True,1053001,Emma Frost,1
28,12,10,8,1,11601,9030,0,False,1024001,Hela,2
28,13,2,9,10,3107,9394,22413,False,1031001,Luna Snow,3
29,2,22,14,28,10349,19299,40184,False,1031001,Luna Snow,3
29,3,17,9,38,9744,16511,52733,False,1016001,Loki,3
29,4,31,9,2,29719,13444,0,False,1048001,Psylocke,2
29,5,29,10,5,26149,38305,0,False,1053001,Emma Frost,1
29,6,39,11,4,28228,52193,0,True,1037001,Magneto,1
29,7,29,7,0,21044,17895,1258,False,1052001,Iron Fist,2
29,8,24,8,2,33658,13147,686,False,1024001,Hela,2
29,9,26,10,1,29481,60847,0,False,1018001,Doctor Strange,1
29,10,34,11,10,20099,11624,0,False,1036001,Spider Man,2
29,11,20,12,32,10965,11690,44239,True,1031001,Luna Snow,3
29,12,16,12,34,14466,10421,41336,False,1016001,Loki,3
29,13,32,13,6,25908,44084,0,False,1053001,Emma Frost,1
30,2,15,9,2,13903,35255,0,False,1037001,Magneto,1
30,3,17,8,6,20157,23034,0,False,1053001,Emma Frost,1
30,4,15,5,3,17670,7877,0,False,1043001,Star Lord,2
30,5,2,7,14,1437,4885,17524,False,1023001,Rocket Raccoon,3
30,6,22,7,0,15322,7396,0,True,1048001,Psylocke,2
30,7,5,8,16,4053,6620,24557,False,1031001,Luna Snow,3
30,8,17,4,1,14987,28139,0,False,1053001,Emma Frost,1
30,9,16,6,0,13708,33101,0,False,1018001,Doctor Strange,1
30,10,10,7,19,4931,7293,29248,False,1031001,Luna Snow,3
30,11,11,4,22,4438,6111,25359,False,1016001,Loki,3
30,12,16,5,4,16647,7589,0,False,1024001,Hela,2
30,13,27,3,0,13861,6989,0,True,1029001,Magik,2
31,2,1,2,32,397,4087,24818,False,1023001,Rocket Raccoon,3
31,3,26,4,0,24990,6047,0,False,1030001,Moon Knight,2
31,4,22,2,1,18278,30362,0,True,1053001,Emma Frost,1
31,5,10,3,22,4289,5984,25968,False,1031001,Luna Snow,3
31,6,15,6,2,13960,35182,0,False,1027001,Groot,1
31,7,22,3,0,12778,10584,500,False,1052001,Iron Fist,2
31,8,8,5,1,14684,7718,0,False,1038001,Scarlet Witch,2
31,9,13,8,1,14069,38918,0,False,1018001,Doctor Strange,1
31,10,12,7,0,15037,21111,0,False,1014001,The Punisher,2
31,11,15,6,1,21655,8121,0,True,1034001,Iron Man,2
31,12,8,8,12,5342,8677,27246,False,1031001,Luna Snow,3
31,13,4,6,16,706,4841,23670,False,1023001,Rocket Raccoon,3
32,2,24,7,13,15250,10323,14339,True,1046001,Adam Warlock,3
32,3,29,8,0,15272,12265,0,False,1029001,Magik,2
32,4,25,7,8,14368,25259,0,False,1053001,Emma Frost,1
32,5,25,7,0,9667,7763,0,False,1048001,Psylocke,2
32,6,13,4,30,4410,6984,21835,False,1023001,Rocket Raccoon,3
32,7,35,11,13,22402,10409,0,False,1041001,Winter Soldier,2
32,8,14,10,19,6551,8279,23330,False,1025001,Cloak & Dagger,3
32,9,24,10,0,15052,10687,0,False,1029001,Magik,2
32,10,14,8,0,8993,9780,1537,False,1052001,Iron Fist,2
32,11,13,9,26,5656,9247,24231,False,1031001,Luna Snow,3
32,12,26,9,4,12836,45794,325,True,1027001,Groot,1
32,13,23,9,0,15890,5806,341,False,1030001,Moon Knight,2
33,2,18,4,13,8618,8510,0,False,1040001,Mister Fantastic,2
33,3,21,8,5,7235,5008,0,True,1026001,Black Panther,2
33,4,11,10,6,4890,5790,687,False,1049001,Wolverine,2
33,5,17,5,11,4899,8400,0,False,1053001,Emma Frost,1
33,6,12,11,5,4132,5292,75,False,1052001,Iron Fist,2
33,7,8,13,18,5680,6300,0,False,1041001,Winter Soldier,2
33,8,19,7,7,5499,3712,0,False,1043001,Star Lord,2
33,9,11,7,4,4414,4357,0,False,1052001,Iron Fist,2
33,10,11,6,3,5094,4358,0,False,1026001,Black Panther,2
33,11,12,9,7,4938,5143,352,False,1052001,Iron Fist,2
33,12,12,12,5,5304,3445,0,False,1033001,Black Widow,2
33,13,7,6,3,2761,5855,3954,False,1047001,Jeff The Land Shark,3
34,2,22,15,17,13158,17759,17655,False,1047001,Jeff The Land Shark,3
34,3,27,8,5,22085,36976,0,False,1037001,Magneto,1
34,4,40,11,10,21986,11493,0,False,1024001,Hela,2
34,5,25,5,2,18329,43095,0,False,1027001,Groot,1
34,6,21,10,22,11791,14764,31814,False,1031001,Luna Snow,3
34,7,16,7,35,8365,15336,34512,True,1050001,Invisible Woman,3
34,8,26,11,27,11793,11287,22405,False,1047001,Jeff The Land Shark,3
34,9,30,12,0,30384,22475,0,True,1029001,Magik,2
34,10,27,11,3,23769,10488,316,False,1043001,Star Lord,2
34,11,24,9,4,22993,39766,0,False,1053001,Emma Frost,1
34,12,16,7,30,7934,12537,33487,False,1050001,Invisible Woman,3
34,13,23,11,8,19714,17934,8945,False,1046001,Adam Warlock,3
35,2,15,12,36,13091,18586,50918,True,1016001,Loki,3
35,3,15,15,17,13135,18102,26716,False,1046001,Adam Warlock,3
35,4,21,15,1,25557,25948,818,False,1017001,Human Torch,2
35,5,19,10,2,14483,45752,609,False,1022001,Captain America,1
35,6,18,18,3,25545,47998,1790,False,1052001,Iron Fist,2
35,7,28,21,11,33506,24848,4528,False,1041001,Winter Soldier,2
35,8,56,14,0,34901,14293,0,True,1017001,Human Torch,2
35,9,31,7,47,13381,16262,49251,False,1031001,Luna Snow,3
35,10,45,8,10,29508,54425,0,False,1037001,Magneto,1
35,11,9,4,58,1095,5672,42209,False,1023001,Rocket Raccoon,3
35,12,59,7,17,34914,46146,0,False,1053001,Emma Frost,1
35,13,50,9,0,42703,21831,0,False,1014001,The Punisher,2
36,2,43,9,6,24792,39356,0,False,1039001,Thor,1
36,3,14,7,39,5201,10615,36977,False,1031001,Luna Snow,3
36,4,2,6,55,942,8600,33115,False,1023001,Rocket Raccoon,3
