match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp,hero_id,hero_name,role
6,5,10,3,7,8605,1866,0,False,1024001,Hela,2
6,6,6,6,2,6477,6693,321,False,1049001,Wolverine,2
6,7,5,8,10,3966,4262,3225,False,1023001,Rocket Raccoon,3
6,8,15,5,10,4242,2707,0,False,1036001,Spider Man,2
6,9,9,2,8,3031,10378,0,False,1053001,Emma Frost,1
6,10,8,2,20,2330,2701,10303,False,1031001,Luna Snow,3
6,11,12,3,20,4417,2968,6029,False,1016001,Loki,3
6,12,6,3,6,3772,11634,0,False,1011001,Hulk,1
6,13,16,3,8,7969,13723,1250,True,1042001,Peni Parker,1
7,2,16,1,14,5659,4931,0,True,1040001,Mister Fantastic,2
7,3,9,5,10,2667,1811,646,False,1016001,Loki,3
7,4,13,2,11,3680,4195,0,False,1053001,Emma Frost,1
7,5,12,3,23,2885,2256,2814,False,1025001,Cloak & Dagger,3
7,6,0,0,0,0,0,0,False,,Desconocido,0
7,7,0,0,0,0,0,0,False,,Desconocido,0
7,8,15,3,6,6699,1387,0,False,1024001,Hela,2
7,9,11,2,8,4101,1668,0,False,1026001,Black Panther,2
7,10,4,6,3,1801,4118,4,False,1049001,Wolverine,2
7,11,10,6,6,3158,3572,0,False,1041001,Winter Soldier,2
7,12,9,4,4,5424,8758,0,True,1018001,Doctor Strange,1
7,13,0,6,11,185,2267,3270,False,1020001,Mantis,3
7,14,3,4,3,934,3310,4993,False,1047001,Jeff The Land Shark,3
7,15,5,5,5,3101,5971,0,False,1053001,Emma Frost,1
8,2,21,6,21,18001,8141,0,False,1015001,Storm,2
8,3,25,1,2,18658,30416,0,True,1022001,Captain America,1
8,4,20,6,23,12122,8483,14950,False,1016001,Loki,3
8,5,5,3,27,4110,4933,28467,False,1023001,Rocket Raccoon,3
8,6,20,8,3,17018,8195,0,False,1024001,Hela,2
8,7,18,4,4,20576,28012,1527,False,1042001,Peni Parker,1
8,8,10,8,9,16728,20976,0,False,1015001,Storm,2
8,9,6,9,6,11048,16957,14418,False,1050001,Invisible Woman,3
8,10,14,7,1,21480,6258,0,True,1017001,Human Torch,2
8,11,8,5,0,12199,23452,3893,False,1042001,Peni Parker,1
8,12,3,8,17,8891,7746,19488,False,1025001,Cloak & Dagger,3
8,13,11,10,1,15101,23051,0,False,1039001,Thor,1
9,2,25,9,0,22655,6804,0,False,1034001,Iron Man,2
9,3,12,9,16,9041,11276,28144,False,1031001,Luna Snow,3
9,4,19,9,1,21011,10117,0,False,1045001,Namor,2
9,5,19,5,6,16189,37992,0,False,1022001,Captain America,1
9,6,10,3,23,3607,6586,32294,False,1023001,Rocket Raccoon,3
9,7,22,7,6,14999,43233,0,True,1011001,Hulk,1
9,8,17,8,2,19565,9711,0,False,1024001,Hela,2
9,9,18,8,3,23107,32049,0,True,1039001,Thor,1
9,10,17,11,7,14703,9204,7316,False,1017001,Human Torch,2
9,11,12,5,22,11467,17327,29870,False,1050001,Invisible Woman,3
9,12,18,6,1,24201,27687,0,False,1053001,Emma Frost,1
9,13,8,9,15,10217,7800,16393,False,1047001,Jeff The Land Shark,3
10,2,18,11,0,15668,11203,611,False,1052001,Iron Fist,2
10,3,24,8,6,22601,36870,0,False,1051001,The Thing,1
10,4,9,6,27,3742,6502,21564,False,1023001,Rocket Raccoon,3
10,5,27,8,5,30523,37025,0,True,1053001,Emma Frost,1
10,6,28,7,0,22270,6054,0,False,1048001,Psylocke,2
10,7,14,7,24,16864,16380,29137,False,1050001,Invisible Woman,3
10,8,14,8,23,7403,15049,27238,False,1050001,Invisible Woman,3
10,9,20,8,2,19526,37515,2214,False,1042001,Peni Parker,1
10,10,18,10,9,22443,38976,0,True,1051001,The Thing,1
10,11,22,12,0,20995,9064,0,False,1014001,The Punisher,2
10,12,21,6,4,21786,12955,0,False,1045001,Namor,2
10,13,4,9,19,869,9285,29017,False,1023001,Rocket Raccoon,3
11,2,11,6,3,4065,3246,0,False,1048001,Psylocke,2
11,3,9,11,2,5791,5683,0,False,1029001,Magik,2
11,4,19,7,6,4905,11602,0,False,1053001,Emma Frost,1
11,5,11,6,2,4586,3760,0,False,1026001,Black Panther,2
11,6,11,8,2,3883,10911,0,False,1018001,Doctor Strange,1
11,7,1,11,0,2533,3557,485,False,1047001,Jeff The Land Shark,3
11,8,14,14,5,6712,5077,0,False,1030001,Moon Knight,2
11,9,10,1,3,4543,6350,1496,False,1042001,Peni Parker,1
11,10,19,9,3,6974,4665,0,True,1048001,Psylocke,2
11,11,11,6,9,4908,4640,0,False,1036001,Spider Man,2
11,12,6,16,4,4107,5909,0,False,1036001,Spider Man,2
11,13,20,10,6,8968,4701,0,False,1038001,Scarlet Witch,2
12,2,10,1,2,1894,1802,0,False,1036001,Spider Man,2
12,3,7,3,12,2006,6111,0,False,1051001,The Thing,1
12,4,16,2,9,5006,8038,0,True,1039001,Thor,1
12,5,5,3,2,2342,3941,90,False,1049001,Wolverine,2
12,6,14,4,19,3605,2798,3689,False,1016001,Loki,3
12,7,17,4,7,5497,2346,0,False,1038001,Scarlet Witch,2
12,8,5,7,1,3567,3952,0,False,1026001,Black Panther,2
12,9,6,2,4,4978,4715,493,False,1042001,Peni Parker,1
12,10,4,7,5,2223,3462,2633,False,1046001,Adam Warlock,3
12,11,5,6,4,4936,2488,0,False,1045001,Namor,2
12,12,8,7,1,6361,2257,0,True,1024001,Hela,2
12,13,2,7,1,2971,3476,0,False,1029001,Magik,2
13,2,1,4,0,1092,1489,0,False,1021001,Hawkeye,2
13,3,3,3,0,1155,1411,0,False,1036001,Spider Man,2
13,4,0,4,0,573,3753,0,False,1053001,Emma Frost,1
13,5,3,4,2,976,2293,222,False,1049001,Wolverine,2
13,6,2,3,0,2111,2234,1,True,1052001,Iron Fist,2
13,7,0,6,0,1131,1982,0,False,1029001,Magik,2
13,8,9,1,6,2027,2461,0,False,1018001,Doctor Strange,1
13,9,12,0,7,1996,1029,0,False,1038001,Scarlet Witch,2
13,10,4,2,6,1569,1298,0,False,1041001,Winter Soldier,2
13,11,8,3,5,1519,950,0,False,1017001,Human Torch,2
13,12,13,1,6,2494,1065,0,True,1045001,Namor,2
13,13,9,0,5,2403,645,0,False,1029001,Magik,2
14,2,10,10,10,6656,4292,0,False,1015001,Storm,2
14,3,11,1,13,4588,1025,3101,True,1016001,Loki,3
14,4,10,0,4,5094,7152,0,False,1018001,Doctor Strange,1
14,5,6,1,26,2514,1068,6038,False,1020001,Mantis,3
14,6,11,1,10,4011,6612,0,False,1053001,Emma Frost,1
14,7,14,2,7,5546,2511,0,False,1029001,Magik,2
14,8,5,3,5,4474,9908,0,False,1053001,Emma Frost,1
14,9,10,5,5,3512,4780,4869,True,1025001,Cloak & Dagger,3
14,10,3,5,9,1168,2884,4543,False,1020001,Mantis,3
14,11,10,6,9,3782,2353,0,False,1015001,Storm,2
14,12,0,6,3,1343,5195,2862,False,1050001,Invisible Woman,3
14,13,3,4,1,4774,8669,765,False,1042001,Peni Parker,1
15,2,9,6,2,6783,4287,0,False,1052001,Iron Fist,2
15,3,9,4,10,3499,3511,3175,True,1046001,Adam Warlock,3
15,4,8,2,6,6564,7056,405,False,1042001,Peni Parker,1
15,5,14,9,4,5234,4037,0,False,1043001,Star Lord,2
15,6,5,6,3,8194,5763,157,False,1049001,Wolverine,2
15,7,7,3,17,2977,5219,5244,False,1050001,Invisible Woman,3
15,8,7,6,2,4074,3534,0,False,1026001,Black Panther,2
15,9,8,6,8,3755,6654,0,False,1053001,Emma Frost,1
15,10,10,6,18,4095,4127,11260,True,1031001,Luna Snow,3
15,11,10,2,5,3085,4023,270,False,1049001,Wolverine,2
15,12,12,3,11,3555,12073,0,False,1035001,Venom,1
15,13,20,5,26,9297,3777,0,False,1015001,Storm,2
16,2,9,3,4,3293,2425,0,False,1043001,Star Lord,2
16,3,11,6,4,3582,2291,0,True,1017001,Human Torch,2
16,4,6,3,10,1716,2870,4664,False,1016001,Loki,3
16,5,3,2,7,978,2629,2733,False,1050001,Invisible Woman,3
16,6,2,6,1,2503,4248,277,False,1049001,Wolverine,2
16,7,5,4,0,4342,7095,0,False,1053001,Emma Frost,1
16,8,7,4,4,3349,1822,0,False,1043001,Star Lord,2
16,9,11,1,3,4234,7287,1016,True,1042001,Peni Parker,1
16,10,11,3,10,3245,1107,0,False,1045001,Namor,2
16,11,4,5,1,3055,3122,374,False,1049001,Wolverine,2
16,12,5,1,1,2201,1404,0,False,1026001,Black Panther,2
16,13,4,5,0,2713,1674,0,False,1034001,Iron Man,2
17,2,0,16,0,0,250,0,False,1033001,Black Widow,2
17,3,2,2,1,1351,1630,0,False,1036001,Spider Man,2
17,4,6,6,1,2711,2407,0,True,1048001,Psylocke,2
17,5,3,5,3,2639,3777,0,False,1018001,Doctor Strange,1
17,6,2,6,7,1475,2149,2396,False,1046001,Adam Warlock,3
17,7,3,2,2,2455,4501,473,False,1042001,Peni Parker,1
17,8,10,2,8,1415,4223,0,False,1018001,Doctor Strange,1
17,9,14,1,8,4480,972,0,True,1038001,Scarlet Witch,2
17,10,5,3,3,1812,1528,0,False,1026001,Black Panther,2
17,11,10,2,9,2309,2516,0,False,1053001,Emma Frost,1
17,12,13,1,8,3341,1778,0,False,1029001,Magik,2
17,13,5,1,3,1052,1571,442,False,1049001,Wolverine,2
18,2,17,1,0,11359,4446,0,False,1029001,Magik,2
18,3,13,0,0,8920,10996,1317,False,1042001,Peni Parker,1
18,4,20,4,6,15734,4276,0,False,1041001,Winter Soldier,2
18,5,20,1,3,10263,15405,0,True,1051001,The Thing,1
18,6,8,3,15,2253,3928,10594,False,1023001,Rocket Raccoon,3
18,7,15,3,18,4384,6039,10815,False,1025001,Cloak & Dagger,3
18,8,2,7,3,3667,5337,9761,False,1023001,Rocket Raccoon,3
18,9,1,6,4,4758,5850,13816,False,1025001,Cloak & Dagger,3
18,10,5,7,2,9902,24417,0,False,1035001,Venom,1
18,11,2,8,1,8525,16150,0,False,1053001,Emma Frost,1
18,12,8,3,0,11277,3099,0,True,1048001,Psylocke,2
18,13,8,2,1,6778,2917,0,False,1036001,Spider Man,2
19,2,12,4,1,6583,3334,0,False,1021001,Hawkeye,2
19,3,15,2,3,10365,16867,0,False,1053001,Emma Frost,1
19,4,16,0,0,9260,11012,1132,False,1042001,Peni Parker,1
19,5,11,0,18,4856,7699,17030,False,1050001,Invisible Woman,3
19,6,14,0,14,7279,3225,7985,True,1047001,Jeff The Land Shark,3
19,7,10,2,0,9956,2290,0,False,1030001,Moon Knight,2
19,8,3,5,0,5973,19102,0,True,1011001,Hulk,1
19,9,0,3,1,1618,3317,10086,False,1023001,Rocket Raccoon,3
19,10,4,7,0,10676,6416,0,False,1048001,Psylocke,2
19,11,1,8,0,4405,10395,0,False,1038001,Scarlet Witch,2
19,12,1,2,3,2449,3423,16429,False,1025001,Cloak & Dagger,3
19,13,3,6,2,8961,10741,0,False,1045001,Namor,2
20,2,5,4,16,2243,6508,10068,False,1047001,Jeff The Land Shark,3
20,3,14,4,18,5347,6319,17599,True,1025001,Cloak & Dagger,3
20,4,8,6,1,7813,5406,0,False,1032001,Squirrel Girl,2
20,5,13,3,5,6010,12963,0,False,1053001,Emma Frost,1
20,6,10,6,0,6305,9081,0,False,1018001,Doctor Strange,1
20,7,12,6,0,8356,5439,0,False,1045001,Namor,2
20,8,10,6,0,11000,7529,121,False,1030001,Moon Knight,2
20,9,13,3,0,7307,4314,0,False,1048001,Psylocke,2
20,10,8,5,0,6198,18344,0,False,1053001,Emma Frost,1
20,11,11,6,9,5700,5140,15979,True,1025001,Cloak & Dagger,3
20,12,9,3,3,5233,3113,0,False,1036001,Spider Man,2
20,13,5,4,4,4147,3462,7185,False,1047001,Jeff The Land Shark,3
21,2,8,7,0,10666,4132,73,False,1030001,Moon Knight,2
21,3,5,6,1,7354,13340,0,False,1053001,Emma Frost,1
21,4,4,7,0,8374,15154,756,False,1042001,Peni Parker,1
21,5,5,6,7,3177,4008,10813,True,1025001,Cloak & Dagger,3
21,6,3,7,0,3260,3355,0,False,1036001,Spider Man,2
21,7,5,6,8,3596,3885,6156,False,1031001,Luna Snow,3
21,8,19,2,6,9338,2649,0,False,1036001,Spider Man,2
21,9,21,1,0,10178,3143,0,True,1048001,Psylocke,2
21,10,0,2,18,133,3203,11961,False,1023001,Rocket Raccoon,3
21,11,11,3,7,6782,20004,0,False,1035001,Venom,1
21,12,11,1,17,3863,3196,13770,False,1025001,Cloak & Dagger,3
21,13,16,2,0,9537,4231,0,False,1045001,Namor,2
22,2,11,8,0,21610,10258,528,False,1049001,Wolverine,2
22,3,10,5,1,12985,23800,0,False,1051001,The Thing,1
22,4,12,6,16,6406,9526,27912,True,1025001,Cloak & Dagger,3
22,5,6,5,12,7113,9806,15869,False,1050001,Invisible Woman,3
22,6,13,6,0,21839,5703,0,False,1017001,Human Torch,2
22,7,12,7,3,13924,23115,725,False,1042001,Peni Parker,1
22,8,10,4,22,8297,7448,25518,False,1025001,Cloak & Dagger,3
22,9,20,1,0,18648,7008,0,True,1048001,Psylocke,2
22,10,5,5,22,2594,7115,18350,False,1023001,Rocket Raccoon,3
22,11,14,4,6,17100,32851,0,False,1035001,Venom,1
22,12,23,7,0,16149,8046,0,False,1014001,The Punisher,2
22,13,22,8,4,13426,27467,0,False,1027001,Groot,1
23,2,18,2,2,8581,6914,62,False,1049001,Wolverine,2
23,3,12,1,16,4906,2008,15206,True,1016001,Loki,3
23,4,15,1,1,11632,4494,0,False,1024001,Hela,2
23,5,6,2,17,2557,3097,16366,False,1025001,Cloak & Dagger,3
23,6,11,2,2,6884,15069,0,False,1053001,Emma Frost,1
23,7,19,1,1,6971,13063,0,False,1018001,Doctor Strange,1
23,8,1,5,2,2834,6993,13333,False,1050001,Invisible Woman,3
23,9,5,5,3,6526,5337,13373,True,1025001,Cloak & Dagger,3
23,10,2,2,0,6893,3052,0,False,1048001,Psylocke,2
23,11,6,6,0,6899,5828,0,False,1043001,Star Lord,2
23,12,5,6,0,7096,15677,0,False,1037001,Magneto,1
23,13,7,5,4,5891,14114,73,False,1053001,Emma Frost,1
24,2,5,2,29,1855,5877,21921,False,1023001,Rocket Raccoon,3
24,3,12,3,30,7517,5397,24505,False,1025001,Cloak & Dagger,3
24,4,23,11,0,12496,8153,0,False,1026001,Black Panther,2
24,5,19,2,3,12772,24265,0,False,1035001,Venom,1
24,6,15,4,6,9591,5839,0,False,1036001,Spider Man,2
24,7,21,3,2,17423,33209,0,True,1027001,Groot,1
24,8,13,6,3,15119,20380,0,True,1011001,Hulk,1
24,9,12,6,9,9380,4374,10785,False,1038001,Scarlet Witch,2
24,10,16,8,3,14934,6712,0,False,1045001,Namor,2
24,11,10,5,1,18589,20021,1630,False,1042001,Peni Parker,1
24,12,7,9,9,8937,10330,10634,False,1025001,Cloak & Dagger,3
24,13,6,8,12,5829,5116,10742,False,1016001,Loki,3
25,2,9,3,6,9340,4058,0,False,1032001,Squirrel Girl,2
25,3,5,2,18,2085,2184,6046,False,1020001,Mantis,3
25,4,15,3,11,4224,8386,0,True,1053001,Emma Frost,1
25,5,6,3,2,4310,3673,257,False,1052001,Iron Fist,2
25,6,8,4,1,6097,1657,0,False,1021001,Hawkeye,2
25,7,4,2,14,1327,2187,3833,False,1047001,Jeff The Land Shark,3
25,8,8,5,12,2523,6617,3279,False,1050001,Invisible Woman,3
25,9,8,5,3,3723,4156,0,False,1045001,Namor,2
25,10,4,2,11,776,2204,6026,False,1023001,Rocket Raccoon,3
25,11,8,6,9,4434,5340,0,False,1032001,Squirrel Girl,2
25,12,8,4,7,2334,4618,3285,False,1031001,Luna Snow,3
25,13,7,2,5,6084,7661,971,True,1042001,Peni Parker,1
26,2,47,3,16,23319,38465,0,False,1022001,Captain America,1
26,3,41,6,10,16550,30811,0,False,1051001,The Thing,1
26,4,48,7,20,26539,8194,0,False,1041001,Winter Soldier,2
26,5,47,6,47,16071,7264,20310,False,1016001,Loki,3
26,6,62,5,0,37229,6390,0,True,1017001,Human Torch,2
26,7,34,7,53,11270,15488,23737,False,1050001,Invisible Woman,3
26,8,12,15,3,12362,33024,17485,False,1035001,Venom,1
26,9,12,20,2,14368,50551,0,False,1051001,The Thing,1
26,10,20,12,6,14921,18667,0,False,1036001,Spider Man,2
26,11,11,11,16,9723,10586,20156,False,1025001,Cloak & Dagger,3
26,12,9,12,15,9808,12945,33598,True,1047001,Jeff The Land Shark,3
26,13,16,19,0,20400,12612,0,False,1030001,Moon Knight,2
27,2,15,7,5,16563,5794,0,False,1021001,Hawkeye,2
27,3,12,7,14,6301,9697,23390,True,1050001,Invisible Woman,3
27,4,14,7,15,8522,7042,14005,False,1020001,Mantis,3
27,5,14,9,9,7715,7005,0,False,1041001,Winter Soldier,2
27,6,12,5,4,13316,25268,0,False,1037001,Magneto,1
27,7,10,6,2,13315,19871,0,False,1053001,Emma Frost,1
27,8,16,6,3,9154,20019,0,False,1039001,Thor,1
27,9,3,1,21,776,3228,17844,False,1023001,Rocket Raccoon,3
27,10,24,3,7,10700,27714,0,False,1053001,Emma Frost,1
27,11,24,6,7,18118,14275,0,True,1040001,Mister Fantastic,2
27,12,24,3,0,13418,5728,0,False,1048001,Psylocke,2
27,13,16,3,25,8337,14455,18620,False,1050001,Invisible Woman,3
28,2,19,1,4,8020,11335,0,False,1053001,Emma Frost,1
28,3,21,1,0,11545,2807,0,False,1030001,Moon Knight,2
28,4,7,3,19,3598,2481,9366,False,1023001,Rocket Raccoon,3
28,5,16,5,4,6724,16409,0,False,1051001,The Thing,1
28,6,19,0,4,11602,6757,456,True,1049001,Wolverine,2
28,7,15,2,24,4590,2450,12579,False,1016001,Loki,3
28,8,2,5,0,4319,14536,0,False,1035001,Venom,1
28,9,6,7,7,5672,6746,7664,False,1050001,Invisible Woman,3
28,10,8,7,0,9471,15465,649,True,1042001,Peni Parker,1
28,11,7,5,2,8061,2704,0,False,1024001,Hela,2
28,12,3,5,4,1711,4234,8927,False,1023001,Rocket Raccoon,3
28,13,6,9,0,9150,5861,0,False,1043001,Star Lord,2
29,2,0,3,25,260,5363,27693,False,1023001,Rocket Raccoon,3
29,3,17,5,2,14547,27611,0,False,1018001,Doctor Strange,1
29,4,7,3,18,4328,7503,26199,False,1031001,Luna Snow,3
29,5,13,3,2,12773,27173,60,False,1022001,Captain America,1
29,6,17,5,2,17579,11959,0,False,1040001,Mister Fantastic,2
29,7,22,8,7,15774,28720,0,True,1053001,Emma Frost,1
29,8,2,5,20,694,5750,21704,False,1023001,Rocket Raccoon,3
29,9,14,6,3,15638,24040,0,False,1053001,Emma Frost,1
29,10,18,2,0,27330,5809,0,False,1017001,Human Torch,2
29,11,16,3,17,11005,13284,21270,True,1050001,Invisible Woman,3
29,12,13,5,2,12822,25442,0,False,1037001,Magneto,1
29,13,20,10,0,21973,9599,0,False,1014001,The Punisher,2
30,2,17,5,3,17059,45038,0,False,1053001,Emma Frost,1
30,3,25,9,0,18046,12894,1040,False,1052001,Iron Fist,2
30,4,15,5,2,18978,49928,0,False,1018001,Doctor Strange,1
30,5,8,7,20,6916,9349,34358,False,1023001,Rocket Raccoon,3
30,6,19,5,21,11742,23517,37009,True,1050001,Invisible Woman,3
30,7,14,8,0,21755,10213,0,False,1029001,Magik,2
30,8,18,3,3,19293,38635,0,True,1035001,Venom,1
30,9,15,2,0,16246,7683,0,False,1048001,Psylocke,2
30,10,17,12,3,19669,25783,0,False,1040001,Mister Fantastic,2
30,11,12,6,23,9004,8822,38527,False,1025001,Cloak & Dagger,3
30,12,13,12,8,13243,12759,12068,False,1031001,Luna Snow,3
30,13,18,9,7,28123,10896,0,False,1032001,Squirrel Girl,2
31,2,16,2,19,5869,3575,14356,False,1025001,Cloak & Dagger,3
31,3,16,4,0,4872,3980,0,False,1043001,Star Lord,2
31,4,15,4,0,8945,14517,0,False,1053001,Emma Frost,1
31,5,23,2,3,13882,4086,0,True,1024001,Hela,2
31,6,4,4,24,3446,5853,11014,False,1020001,Mantis,3
31,7,13,5,5,9427,14788,0,False,1039001,Thor,1
31,8,14,7,1,10385,4914,0,True,1024001,Hela,2
31,9,3,8,10,3175,5526,10578,False,1016001,Loki,3
31,10,12,6,5,10861,19343,0,False,1053001,Emma Frost,1
31,11,10,6,3,7333,17169,0,False,1037001,Magneto,1
31,12,4,8,0,10123,6046,0,False,1048001,Psylocke,2
31,13,4,7,8,4322,11612,15071,False,1050001,Invisible Woman,3
32,2,25,2,34,10146,5685,32881,True,1025001,Cloak & Dagger,3
32,3,19,3,0,13786,28955,0,False,1037001,Magneto,1
32,4,29,2,0,17250,8052,0,False,1043001,Star Lord,2
32,5,30,5,0,13433,7026,269,False,1052001,Iron Fist,2
32,6,21,4,7,14928,29660,0,False,1053001,Emma Frost,1
32,7,16,4,24,4652,3953,13516,False,1023001,Rocket Raccoon,3
32,8,4,13,2,10398,7533,528,False,1030001,Moon Knight,2
32,9,7,8,7,9621,18114,6445,False,1053001,Emma Frost,1
32,10,12,7,6,16301,39283,0,False,1037001,Magneto,1
32,11,7,11,11,9036,7967,5469,False,1043001,Star Lord,2
32,12,10,8,15,7574,8083,24266,False,1025001,Cloak & Dagger,3
32,13,13,11,2,10020,12792,9681,True,1050001,Invisible Woman,3
33,2,10,7,9,3009,4126,10030,False,1047001,Jeff The Land Shark,3
33,3,10,8,1,5197,21347,0,False,1053001,Emma Frost,1
33,4,14,7,9,5361,6046,6071,False,1025001,Cloak & Dagger,3
33,5,17,5,0,7566,5417,0,False,1045001,Namor,2
33,6,13,7,1,7506,16699,34,False,1040001,Mister Fantastic,2
33,7,14,7,13,4318,9622,12345,True,1050001,Invisible Woman,3
33,8,24,7,0,12551,8370,0,True,1029001,Magik,2
33,9,15,5,0,9604,2835,0,False,1017001,Human Torch,2
33,10,14,4,22,3800,3185,11345,False,1025001,Cloak & Dagger,3
33,11,24,3,0,10823,14028,0,False,1053001,Emma Frost,1
33,12,11,6,0,6834,5894,0,False,1026001,Black Panther,2
33,13,12,5,22,5720,4221,6434,False,1020001,Mantis,3
34,2,21,13,38,7578,12197,18711,False,1020001,Mantis,3
34,3,28,13,0,12209,10035,0,False,1033001,Black Widow,2
34,4,16,9,21,5196,9149,21793,False,1046001,Adam Warlock,3
34,5,25,12,1,17538,11791,0,False,1029001,Magik,2
34,6,34,7,7,22031,31188,0,True,1053001,Emma Frost,1
34,7,34,8,0,15203,7755,0,False,1043001,Star Lord,2
34,8,27,14,5,15397,12641,10,False,1036001,Spider Man,2
34,9,26,8,4,17971,24408,0,True,1022001,Captain America,1
34,10,20,10,23,10150,11786,11466,False,1016001,Loki,3
34,11,14,11,46,6055,8115,21113,False,1020001,Mantis,3
34,12,9,11,20,4858,11528,9152,False,1050001,Invisible Woman,3
34,13,26,10,1,15072,25261,0,False,1053001,Emma Frost,1
35,2,4,8,7,5089,5945,15745,False,1046001,Adam Warlock,3
35,3,7,10,1,14199,5704,0,False,1032001,Squirrel Girl,2
35,4,13,7,0,10960,5944,0,True,1043001,Star Lord,2
35,5,1,6,0,4049,28204,0,False,1018001,Doctor Strange,1
35,6,8,7,2,8389,16684,0,False,1053001,Emma Frost,1
35,7,5,7,6,5667,10234,14913,False,1050001,Invisible Woman,3
35,8,26,4,0,13861,6214,0,False,1045001,Namor,2
35,9,14,4,7,11300,7639,0,False,1021001,Hawkeye,2
35,10,15,8,0,10847,5675,215,False,1030001,Moon Knight,2
