match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp,hero_id,hero_name,role
25,7,4,2,14,1327,2187,3833,False,1047001.0,Jeff The Land Shark,3
25,8,8,5,12,2523,6617,3279,False,1050001.0,Invisible Woman,3
25,9,8,5,3,3723,4156,0,False,1045001.0,Namor,2
25,10,4,2,11,776,2204,6026,False,1023001.0,Rocket Raccoon,3
25,11,8,6,9,4434,5340,0,False,1032001.0,Squirrel Girl,2
25,12,8,4,7,2334,4618,3285,False,1031001.0,Luna Snow,3
25,13,7,2,5,6084,7661,971,True,1042001.0,Peni Parker,1
26,2,47,3,16,23319,38465,0,False,1022001.0,Captain America,1
26,3,41,6,10,16550,30811,0,False,1051001.0,The Thing,1
26,4,48,7,20,26539,8194,0,False,1041001.0,Winter Soldier,2
26,5,47,6,47,16071,7264,20310,False,1016001.0,Loki,3
26,6,62,5,0,37229,6390,0,True,1017001.0,Human Torch,2
26,7,34,7,53,11270,15488,23737,False,1050001.0,Invisible Woman,3
26,8,12,15,3,12362,33024,17485,False,1035001.0,Venom,1
26,9,12,20,2,14368,50551,0,False,1051001.0,The Thing,1
26,10,20,12,6,14921,18667,0,False,1036001.0,Spider Man,2
26,11,11,11,16,9723,10586,20156,False,1025001.0,Cloak & Dagger,3
26,12,9,12,15,9808,12945,33598,True,1047001.0,Jeff The Land Shark,3
26,13,16,19,0,20400,12612,0,False,1030001.0,Moon Knight,2
27,2,15,7,5,16563,5794,0,False,1021001.0,Hawkeye,2
27,3,12,7,14,6301,9697,23390,True,1050001.0,Invisible Woman,3
27,4,14,7,15,8522,7042,14005,False,1020001.0,Mantis,3
27,5,14,9,9,7715,7005,0,False,1041001.0,Winter Soldier,2
27,6,12,5,4,13316,25268,0,False,1037001.0,Magneto,1
27,7,10,6,2,13315,19871,0,False,1053001.0,Emma Frost,1
27,8,16,6,3,9154,20019,0,False,1039001.0,Thor,1
27,9,3,1,21,776,3228,17844,False,1023001.0,Rocket Raccoon,3
27,10,24,3,7,10700,27714,0,False,1053001.0,Emma Frost,1
27,11,24,6,7,18118,14275,0,True,1040001.0,Mister Fantastic,2
27,12,24,3,0,13418,5728,0,False,1048001.0,Psylocke,2
27,13,16,3,25,8337,14455,18620,False,1050001.0,Invisible Woman,3
28,2,19,1,4,8020,11335,0,False,1053001.0,Emma Frost,1
28,3,21,1,0,11545,2807,0,False,1030001.0,Moon Knight,2
28,4,7,3,19,3598,2481,9366,False,1023001.0,Rocket Raccoon,3
28,5,16,5,4,6724,16409,0,False,1051001.0,The Thing,1
28,6,19,0,4,11602,6757,456,True,1049001.0,Wolverine,2
28,7,15,2,24,4590,2450,12579,False,1016001.0,Loki,3
28,8,2,5,0,4319,14536,0,False,1035001.0,Venom,1
28,9,6,7,7,5672,6746,7664,False,1050001.0,Invisible Woman,3
28,10,8,7,0,9471,15465,649,True,1042001.0,Peni Parker,1
28,11,7,5,2,8061,2704,0,False,1024001.0,Hela,2
28,12,3,5,4,1711,4234,8927,False,1023001.0,Rocket Raccoon,3
28,13,6,9,0,9150,5861,0,False,1043001.0,Star Lord,2
29,2,0,3,25,260,5363,27693,False,1023001.0,Rocket Raccoon,3
29,3,17,5,2,14547,27611,0,False,1018001.0,Doctor Strange,1
29,4,7,3,18,4328,7503,26199,False,1031001.0,Luna Snow,3
29,5,13,3,2,12773,27173,60,False,1022001.0,Captain America,1
29,6,17,5,2,17579,11959,0,False,1040001.0,Mister Fantastic,2
29,7,22,8,7,15774,28720,0,True,1053001.0,Emma Frost,1
29,8,2,5,20,694,5750,21704,False,1023001.0,Rocket Raccoon,3
29,9,14,6,3,15638,24040,0,False,1053001.0,Emma Frost,1
29,10,18,2,0,27330,5809,0,False,1017001.0,Human Torch,2
29,11,16,3,17,11005,13284,21270,True,1050001.0,Invisible Woman,3
29,12,13,5,2,12822,25442,0,False,1037001.0,Magneto,1
29,13,20,10,0,21973,9599,0,False,1014001.0,The Punisher,2
30,2,17,5,3,17059,45038,0,False,1053001.0,Emma Frost,1
30,3,25,9,0,18046,12894,1040,False,1052001.0,Iron Fist,2
30,4,15,5,2,18978,49928,0,False,1018001.0,Doctor Strange,1
30,5,8,7,20,6916,9349,34358,False,1023001.0,Rocket Raccoon,3
30,6,19,5,21,11742,23517,37009,True,1050001.0,Invisible Woman,3
30,7,14,8,0,21755,10213,0,False,1029001.0,Magik,2
30,8,18,3,3,19293,38635,0,True,1035001.0,Venom,1
30,9,15,2,0,16246,7683,0,False,1048001.0,Psylocke,2
30,10,17,12,3,19669,25783,0,False,1040001.0,Mister Fantastic,2
30,11,12,6,23,9004,8822,38527,False,1025001.0,Cloak & Dagger,3
30,12,13,12,8,13243,12759,12068,False,1031001.0,Luna Snow,3
30,13,18,9,7,28123,10896,0,False,1032001.0,Squirrel Girl,2
31,2,16,2,19,5869,3575,14356,False,1025001.0,Cloak & Dagger,3
31,3,16,4,0,4872,3980,0,False,1043001.0,Star Lord,2
31,4,15,4,0,8945,14517,0,False,1053001.0,Emma Frost,1
31,5,23,2,3,13882,4086,0,True,1024001.0,Hela,2
31,6,4,4,24,3446,5853,11014,False,1020001.0,Mantis,3
31,7,13,5,5,9427,14788,0,False,1039001.0,Thor,1
31,8,14,7,1,10385,4914,0,True,1024001.0,Hela,2
31,9,3,8,10,3175,5526,10578,False,1016001.0,Loki,3
31,10,12,6,5,10861,19343,0,False,1053001.0,Emma Frost,1
31,11,10,6,3,7333,17169,0,False,1037001.0,Magneto,1
31,12,4,8,0,10123,6046,0,False,1048001.0,Psylocke,2
31,13,4,7,8,4322,11612,15071,False,1050001.0,Invisible Woman,3
32,2,25,2,34,10146,5685,32881,True,1025001.0,Cloak & Dagger,3
32,3,19,3,0,13786,28955,0,False,1037001.0,Magneto,1
32,4,29,2,0,17250,8052,0,False,1043001.0,Star Lord,2
32,5,30,5,0,13433,7026,269,False,1052001.0,Iron Fist,2
32,6,21,4,7,14928,29660,0,False,1053001.0,Emma Frost,1
32,7,16,4,24,4652,3953,13516,False,1023001.0,Rocket Raccoon,3
32,8,4,13,2,10398,7533,528,False,1030001.0,Moon Knight,2
32,9,7,8,7,9621,18114,6445,False,1053001.0,Emma Frost,1
32,10,12,7,6,16301,39283,0,False,1037001.0,Magneto,1
32,11,7,11,11,9036,7967,5469,False,1043001.0,Star Lord,2
32,12,10,8,15,7574,8083,24266,False,1025001.0,Cloak & Dagger,3
32,13,13,11,2,10020,12792,9681,True,1050001.0,Invisible Woman,3
33,2,10,7,9,3009,4126,10030,False,1047001.0,Jeff The Land Shark,3
33,3,10,8,1,5197,21347,0,False,1053001.0,Emma Frost,1
33,4,14,7,9,5361,6046,6071,False,1025001.0,Cloak & Dagger,3
33,5,17,5,0,7566,5417,0,False,1045001.0,Namor,2
33,6,13,7,1,7506,16699,34,False,1040001.0,Mister Fantastic,2
33,7,14,7,13,4318,9622,12345,True,1050001.0,Invisible Woman,3
33,8,24,7,0,12551,8370,0,True,1029001.0,Magik,2
33,9,15,5,0,9604,2835,0,False,1017001.0,Human Torch,2
33,10,14,4,22,3800,3185,11345,False,1025001.0,Cloak & Dagger,3
