match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp,hero_id,hero_name,role
9,11,38,11,5,13434,10467,6340,True,1052001,Iron Fist,2
9,12,28,11,0,14236,9399,0,False,1048001,Psylocke,2
9,13,7,2,0,4867,3448,25,False,1052001,Iron Fist,2
9,14,24,10,8,12621,22328,0,False,1053001,Emma Frost,1
9,15,11,6,23,4797,6223,10692,False,1050001,Invisible Woman,3
10,2,18,5,23,8332,9375,15271,False,1050001,Invisible Woman,3
10,3,22,7,13,14899,8212,0,False,1041001,Winter Soldier,2
10,4,21,7,6,10793,22459,284,False,1022001,Captain America,1
10,5,21,4,1,14769,22639,0,False,1053001,Emma Frost,1
10,6,12,4,22,5199,5130,19680,True,1047001,Jeff The Land Shark,3
10,7,27,3,0,14003,4388,0,False,1045001,Namor,2
10,8,3,4,0,3915,8865,0,False,1053001,Emma Frost,1
10,9,12,7,18,4874,9375,19863,False,1050001,Invisible Woman,3
10,10,14,6,4,14659,29496,0,True,1051001,The Thing,1
10,11,8,10,0,6908,16380,0,False,1011001,Hulk,1
10,12,13,8,0,12792,5981,0,False,1048001,Psylocke,2
10,13,13,8,12,6249,5027,14802,False,1046001,Adam Warlock,3
10,14,0,0,0,0,0,0,False,,Desconocido,0
10,15,13,4,0,7155,3086,0,False,1024001,Hela,2
11,2,18,2,2,4835,3105,0,False,1036001,Spider Man,2
11,3,18,3,25,3399,3641,10922,False,1025001,Cloak & Dagger,3
11,4,18,1,21,6016,6797,15092,False,1050001,Invisible Woman,3
11,5,19,7,0,8366,5379,0,False,1024001,Hela,2
11,6,17,4,1,7495,6207,0,False,1049001,Wolverine,2
11,7,23,1,6,9947,22768,0,True,1053001,Emma Frost,1
11,8,10,5,11,9192,4598,0,True,1015001,Storm,2
11,9,9,7,2,5717,16057,0,False,1037001,Magneto,1
11,10,2,7,7,1015,3843,13550,False,1047001,Jeff The Land Shark,3
11,11,7,7,1,6000,17191,0,False,1053001,Emma Frost,1
11,12,7,7,3,4412,4778,10287,False,1046001,Adam Warlock,3
11,13,7,6,0,8286,4601,0,False,1048001,Psylocke,2
12,2,21,7,42,15504,7087,19135,False,1016001,Loki,3
12,3,20,5,39,6332,10553,32272,False,1023001,Rocket Raccoon,3
12,4,40,17,6,26912,55179,804,True,1051001,The Thing,1
12,5,22,16,2,23000,36232,0,False,1039001,Thor,1
12,6,32,12,2,22301,11171,0,False,1024001,Hela,2
12,7,42,14,2,35503,9162,0,False,1030001,Moon Knight,2
12,8,29,13,8,23230,49130,0,False,1051001,The Thing,1
12,9,4,9,42,1342,7787,40038,False,1023001,Rocket Raccoon,3
12,10,26,11,41,17120,11151,27040,False,1016001,Loki,3
12,11,41,14,2,28861,12678,0,False,1038001,Scarlet Witch,2
12,12,49,15,4,31978,13968,0,True,1030001,Moon Knight,2
12,13,30,11,5,24484,47451,0,False,1018001,Doctor Strange,1
13,2,16,2,1,5608,12699,20,False,1022001,Captain America,1
13,3,19,5,0,8951,6081,782,False,1052001,Iron Fist,2
13,4,16,1,2,6231,10003,0,False,1037001,Magneto,1
13,5,12,2,14,4084,5321,9673,False,1031001,Luna Snow,3
13,6,13,4,8,8786,4848,0,False,1041001,Winter Soldier,2
13,7,16,2,20,3354,3813,11195,True,1025001,Cloak & Dagger,3
13,8,5,5,2,8383,6466,6203,True,1047001,Jeff The Land Shark,3
13,9,5,4,1,7181,9087,101,False,1022001,Captain America,1
13,10,6,7,1,3979,2557,0,False,1036001,Spider Man,2
13,11,4,6,5,3371,4273,6950,False,1031001,Luna Snow,3
13,12,2,5,1,3982,10627,0,False,1035001,Venom,1
13,13,5,9,4,7539,4851,0,False,1041001,Winter Soldier,2
13,14,0,1,0,1281,771,0,False,1026001,Black Panther,2
14,2,20,6,0,12461,6250,0,False,1048001,Psylocke,2
14,3,14,7,2,9169,18898,0,False,1053001,Emma Frost,1
14,4,0,8,11,1306,6019,8977,False,1023001,Rocket Raccoon,3
14,5,23,7,1,12734,18014,872,True,1042001,Peni Parker,1
14,6,12,5,15,5031,10723,18594,False,1050001,Invisible Woman,3
14,7,17,5,9,12027,4221,0,False,1032001,Squirrel Girl,2
14,8,13,3,2,8209,12841,53,False,1022001,Captain America,1
14,9,0,2,0,791,760,1195,False,1016001,Loki,3
14,10,8,7,12,5605,8327,18268,False,1031001,Luna Snow,3
14,11,17,6,4,8184,19957,0,False,1053001,Emma Frost,1
14,12,18,7,0,15369,6660,0,False,1030001,Moon Knight,2
14,13,21,6,0,12156,7443,385,True,1052001,Iron Fist,2
14,14,13,5,16,4657,7470,11209,False,1025001,Cloak & Dagger,3
15,2,6,4,0,8347,18343,0,False,1022001,Captain America,1
15,3,4,8,10,4481,8444,9217,False,1020001,Mantis,3
15,4,0,3,0,2943,5633,50,False,1042001,Peni Parker,1
15,5,11,7,2,11285,11922,0,False,1040001,Mister Fantastic,2
15,6,8,8,0,8658,4025,0,False,1024001,Hela,2
15,7,9,6,7,4205,7972,16736,True,1031001,Luna Snow,3
15,8,5,3,0,3492,6566,0,False,1053001,Emma Frost,1
15,9,11,2,22,6729,6489,13895,False,1025001,Cloak & Dagger,3
15,10,12,1,0,9325,4534,0,False,1048001,Psylocke,2
15,11,10,3,0,9871,13603,0,False,1053001,Emma Frost,1
15,12,20,6,3,7185,3694,0,False,1036001,Spider Man,2
15,13,16,4,10,8271,9572,10087,True,1050001,Invisible Woman,3
15,14,14,2,4,14903,16049,0,False,1040001,Mister Fantastic,2
16,2,4,0,12,2410,1007,7498,False,1031001,Luna Snow,3
16,3,9,1,0,3764,2815,0,False,1026001,Black Panther,2
16,4,10,3,3,5368,2625,0,False,1036001,Spider Man,2
16,5,14,0,1,5778,8335,0,True,1053001,Emma Frost,1
16,6,6,1,0,4511,2768,0,False,1029001,Magik,2
16,7,5,0,5,2755,995,4032,False,1046001,Adam Warlock,3
16,8,5,1,0,4971,2728,0,True,1043001,Star Lord,2
16,9,0,1,0,673,2354,0,False,1022001,Captain America,1
16,10,2,5,0,3346,3577,0,False,1030001,Moon Knight,2
16,11,1,5,4,1758,4179,6725,False,1031001,Luna Snow,3
16,12,0,4,1,480,3589,6527,False,1023001,Rocket Raccoon,3
16,13,0,4,0,3631,10407,0,False,1053001,Emma Frost,1
16,14,0,1,0,549,1775,197,False,1049001,Wolverine,2
17,2,6,7,1,6826,5681,0,False,1036001,Spider Man,2
17,3,11,8,0,13100,25551,0,False,1018001,Doctor Strange,1
17,4,6,5,12,4609,7992,18206,False,1050001,Invisible Woman,3
17,5,11,10,3,16355,9799,0,False,1045001,Namor,2
17,6,14,10,5,7859,12694,1335,True,1053001,Emma Frost,1
17,7,5,6,6,2899,6687,12005,False,1023001,Rocket Raccoon,3
17,8,28,3,0,16089,6280,0,True,1017001,Human Torch,2
17,9,17,2,22,4739,3824,16081,False,1025001,Cloak & Dagger,3
17,10,9,3,22,4503,9928,10202,False,1050001,Invisible Woman,3
17,11,17,5,3,11989,19168,0,False,1039001,Thor,1
17,12,21,6,0,12595,6972,371,False,1052001,Iron Fist,2
17,13,14,3,4,4718,11002,0,False,1051001,The Thing,1
18,2,30,4,11,20787,28754,315,False,1042001,Peni Parker,1
18,3,28,11,8,19425,10590,0,False,1041001,Winter Soldier,2
18,4,26,6,5,23525,30446,0,False,1053001,Emma Frost,1
18,5,4,10,27,2252,9305,24534,False,1023001,Rocket Raccoon,3
18,6,27,10,19,15374,13253,31278,True,1050001,Invisible Woman,3
18,7,21,9,5,22030,16682,253,False,1040001,Mister Fantastic,2
18,8,25,13,0,22924,14532,0,False,1029001,Magik,2
18,9,14,13,19,10955,16554,21108,False,1050001,Invisible Woman,3
18,10,24,7,12,24532,41933,0,True,1035001,Venom,1
18,11,20,11,5,17160,17544,0,False,1030001,Moon Knight,2
18,12,12,7,24,5276,9066,24828,False,1023001,Rocket Raccoon,3
18,13,32,11,6,17424,7933,0,False,1036001,Spider Man,2
19,2,25,7,10,21040,8505,0,False,1041001,Winter Soldier,2
19,3,29,11,0,19926,16248,1184,True,1052001,Iron Fist,2
19,4,18,8,32,9377,9633,27221,False,1025001,Cloak & Dagger,3
19,5,27,7,4,21321,30326,0,False,1037001,Magneto,1
19,6,31,7,3,18223,30414,0,False,1053001,Emma Frost,1
19,7,9,4,38,4682,6670,27094,False,1023001,Rocket Raccoon,3
19,8,25,13,0,22004,15016,297,False,1052001,Iron Fist,2
19,9,34,5,4,24862,28007,0,True,1053001,Emma Frost,1
19,10,14,9,25,7080,15697,24476,False,1025001,Cloak & Dagger,3
19,11,15,10,4,12959,25868,5240,False,1051001,The Thing,1
19,12,10,13,21,8800,18937,24428,False,1050001,Invisible Woman,3
19,13,20,13,2,16411,9190,0,False,1043001,Star Lord,2
20,2,12,2,22,5331,8341,17377,False,1050001,Invisible Woman,3
20,3,15,2,31,4379,5646,20566,False,1025001,Cloak & Dagger,3
20,4,23,3,2,10559,13062,0,False,1053001,Emma Frost,1
20,5,15,3,2,6974,23782,0,False,1011001,Hulk,1
20,6,35,2,3,15920,5012,0,True,1045001,Namor,2
20,7,26,3,0,13195,5862,0,False,1026001,Black Panther,2
20,8,4,9,7,5102,5439,19443,False,1016001,Loki,3
20,9,4,6,4,7390,18623,0,False,1011001,Hulk,1
20,10,10,9,5,14459,7184,1105,True,1045001,Namor,2
20,11,5,11,2,9561,6907,271,False,1045001,Namor,2
20,12,3,9,7,5650,13850,10306,False,1050001,Invisible Woman,3
20,13,11,8,2,10824,18370,145,False,1053001,Emma Frost,1
21,2,39,2,4,13367,42941,0,False,1027001,Groot,1
21,3,23,1,5,7873,24929,0,False,1037001,Magneto,1
21,4,27,5,2,13445,9145,0,False,1024001,Hela,2
21,5,8,2,43,1660,3650,30382,False,1023001,Rocket Raccoon,3
21,6,34,3,8,17518,17291,0,False,1040001,Mister Fantastic,2
21,7,28,2,36,5603,6068,28631,True,1025001,Cloak & Dagger,3
21,8,5,13,3,16716,24801,0,False,1053001,Emma Frost,1
21,9,6,10,3,14627,9336,5457,False,1050001,Invisible Woman,3
21,10,8,11,3,12711,8189,4105,False,1043001,Star Lord,2
21,11,5,9,1,14482,11460,0,False,1036001,Spider Man,2
21,12,9,9,5,25429,8744,0,True,1041001,Winter Soldier,2
21,13,1,6,3,3999,5906,12826,False,1023001,Rocket Raccoon,3
22,2,19,3,25,16358,8967,29199,True,1016001,Loki,3
22,3,20,6,10,21009,14608,247,False,1049001,Wolverine,2
22,4,15,7,21,11326,17062,28882,False,1050001,Invisible Woman,3
22,5,26,5,2,26227,25783,407,False,1030001,Moon Knight,2
22,6,23,6,15,14894,9124,9363,False,1025001,Cloak & Dagger,3
22,7,22,5,6,21428,31976,0,False,1053001,Emma Frost,1
22,8,8,4,17,11857,18302,25215,False,1050001,Invisible Woman,3
22,9,18,7,0,20971,17053,215,False,1026001,Black Panther,2
22,10,2,6,16,3143,9577,25595,False,1023001,Rocket Raccoon,3
22,11,12,9,4,14291,56920,0,False,1037001,Magneto,1
22,12,24,8,0,23046,21936,0,True,1029001,Magik,2
22,13,10,9,20,10051,17736,23088,False,1025001,Cloak & Dagger,3
23,2,8,7,2,13036,9030,6336,False,1050001,Invisible Woman,3
23,3,9,7,4,14240,24972,0,False,1053001,Emma Frost,1
23,4,8,7,3,21374,36754,0,True,1035001,Venom,1
23,5,6,9,6,10887,10734,11888,False,1050001,Invisible Woman,3
23,6,11,6,0,14612,5645,0,False,1038001,Scarlet Witch,2
23,7,1,1,9,1169,4784,25004,False,1023001,Rocket Raccoon,3
23,8,14,4,3,21052,32441,0,False,1035001,Venom,1
23,9,15,4,23,4269,5222,18093,False,1025001,Cloak & Dagger,3
23,10,11,3,1,13836,18175,0,False,1039001,Thor,1
23,11,27,1,0,19768,8391,0,True,1029001,Magik,2
23,12,23,2,0,17340,7781,0,False,1043001,Star Lord,2
23,13,8,0,27,4799,3308,21115,False,1023001,Rocket Raccoon,3
24,2,35,9,0,19992,17820,600,False,1052001,Iron Fist,2
24,3,27,3,9,24358,48574,0,True,1011001,Hulk,1
24,4,29,10,0,34945,14401,0,False,1045001,Namor,2
24,5,27,6,30,13991,17101,34856,False,1050001,Invisible Woman,3
24,6,24,5,6,29151,35478,196,False,1051001,The Thing,1
24,7,14,3,31,9285,8848,37984,False,1023001,Rocket Raccoon,3
24,8,18,9,11,21510,29114,14666,False,1037001,Magneto,1
24,9,9,13,13,13497,8254,11894,False,1023001,Rocket Raccoon,3
24,10,18,9,8,21707,12140,13109,False,1050001,Invisible Woman,3
24,11,15,8,23,19967,14095,32788,False,1025001,Cloak & Dagger,3
24,12,18,11,4,23651,33231,0,True,1011001,Hulk,1
24,13,13,10,7,25226,46615,0,False,1051001,The Thing,1
25,2,5,4,6,6788,8229,19623,True,1025001,Cloak & Dagger,3
25,3,2,6,0,4767,5453,835,False,1052001,Iron Fist,2
25,4,1,2,0,10941,16127,0,False,1051001,The Thing,1
25,5,1,4,5,985,6654,14389,False,1023001,Rocket Raccoon,3
25,6,5,8,2,5983,5794,0,False,1036001,Spider Man,2
25,7,4,3,0,12077,26206,0,False,1035001,Venom,1
25,8,10,0,0,11055,11856,69,False,1022001,Captain America,1
25,9,13,1,3,16923,10205,0,True,1040001,Mister Fantastic,2
25,10,13,1,2,12970,12080,0,False,1051001,The Thing,1
25,11,15,3,7,15185,4908,0,False,1041001,Winter Soldier,2
25,12,4,2,13,5257,6205,10397,False,1050001,Invisible Woman,3
25,13,7,1,14,5357,2984,11454,False,1023001,Rocket Raccoon,3
26,2,20,7,44,5240,6137,27709,False,1023001,Rocket Raccoon,3
26,3,39,8,0,36126,12917,0,False,1034001,Iron Man,2
26,4,32,7,4,21399,35878,0,False,1053001,Emma Frost,1
26,5,40,6,2,22599,9113,0,False,1043001,Star Lord,2
26,6,27,5,52,10879,11380,32309,False,1025001,Cloak & Dagger,3
26,7,45,7,11,25083,41089,0,True,1035001,Venom,1
26,8,14,10,7,15339,30697,17001,False,1037001,Magneto,1
26,9,31,11,1,30545,12205,0,True,1024001,Hela,2
26,10,18,12,2,22785,40445,0,False,1053001,Emma Frost,1
26,11,13,12,24,16854,23928,31583,False,1025001,Cloak & Dagger,3
26,12,6,12,27,3361,12328,31023,False,1023001,Rocket Raccoon,3
26,13,13,12,3,14459,27964,1808,False,1048001,Psylocke,2
27,2,22,0,5,13600,17834,1852,False,1042001,Peni Parker,1
27,3,11,2,19,5417,11506,11179,False,1050001,Invisible Woman,3
27,4,28,5,0,14474,7508,0,False,1043001,Star Lord,2
27,5,22,3,5,14231,26045,0,True,1053001,Emma Frost,1
27,6,27,5,0,13814,5363,0,False,1038001,Scarlet Witch,2
27,7,5,1,32,2776,4245,24754,False,1023001,Rocket Raccoon,3
27,8,3,7,8,6787,9329,18993,False,1025001,Cloak & Dagger,3
27,9,3,10,4,7788,14603,7264,False,1050001,Invisible Woman,3
27,10,8,9,0,14616,12611,120,True,1030001,Moon Knight,2
27,11,5,5,9,6643,4518,13832,False,1016001,Loki,3
27,12,5,8,1,13822,34766,0,False,1018001,Doctor Strange,1
27,13,9,10,1,11134,6862,0,False,1043001,Star Lord,2
28,2,12,5,1,17316,11053,0,False,1040001,Mister Fantastic,2
28,3,17,9,4,19164,26477,0,True,1051001,The Thing,1
28,4,23,9,0,16928,7678,0,False,1026001,Black Panther,2
28,5,4,7,15,3963,7856,18550,False,1023001,Rocket Raccoon,3
28,6,12,8,3,10320,17329,0,False,1053001,Emma Frost,1
28,7,8,8,16,10513,6980,10952,False,1016001,Loki,3
28,8,13,4,25,2561,3615,18902,False,1023001,Rocket Raccoon,3
28,9,20,7,15,14194,12055,0,False,1041001,Winter Soldier,2
28,10,23,7,0,11484,8872,0,False,1048001,Psylocke,2
28,11,32,3,5,22589,44531,0,True,1027001,Groot,1
28,12,23,4,7,12301,19382,0,False,1040001,Mister Fantastic,2
28,13,20,10,27,8244,14325,21855,False,1050001,Invisible Woman,3
29,2,4,3,1,4792,2584,0,True,1029001,Magik,2
29,3,0,5,0,2445,4420,0,False,1053001,Emma Frost,1
29,4,1,4,0,2846,3826,93,False,1049001,Wolverine,2
29,5,2,5,2,2570,2890,0,False,1041001,Winter Soldier,2
29,6,0,3,1,441,2228,5031,False,1020001,Mantis,3
29,7,0,4,1,3272,7147,0,False,1051001,The Thing,1
29,8,0,0,0,0,0,0,False,,Desconocido,0
29,9,11,0,7,4500,4598,0,False,1040001,Mister Fantastic,2
29,10,3,1,17,1402,1633,3804,False,1023001,Rocket Raccoon,3
29,11,2,1,5,1873,2049,3498,False,1046001,Adam Warlock,3
29,12,15,0,13,7049,4806,0,True,1053001,Emma Frost,1
29,13,10,1,5,2856,1367,0,False,1043001,Star Lord,2
29,14,15,1,10,5212,3342,0,False,1052001,Iron Fist,2
30,2,0,0,0,0,0,0,False,,Desconocido,0
30,3,0,0,0,0,0,0,False,,Desconocido,0
30,4,0,0,0,0,0,0,False,,Desconocido,0
30,5,0,0,0,0,0,0,False,,Desconocido,0
30,6,24,2,3,6050,7976,0,False,1053001,Emma Frost,1
30,7,25,3,6,9787,5748,471,True,1049001,Wolverine,2
30,8,6,0,25,1287,1266,9940,False,1023001,Rocket Raccoon,3
30,9,22,1,0,3869,1741,0,False,1048001,Psylocke,2
30,10,0,0,0,0,0,0,False,,Desconocido,0
30,11,24,2,0,5907,4642,0,False,1029001,Magik,2
30,12,21,5,5,6600,5357,518,False,1052001,Iron Fist,2
30,13,9,6,9,4520,3594,4913,True,1016001,Loki,3
30,14,6,9,0,3824,12187,60,False,1022001,Captain America,1
30,15,7,8,0,5077,5492,0,False,1014001,The Punisher,2
30,16,5,7,7,2379,3738,5578,False,1046001,Adam Warlock,3
30,17,3,8,1,2939,9083,0,False,1053001,Emma Frost,1
30,18,6,8,0,4523,2600,0,False,1048001,Psylocke,2
31,2,18,6,19,10760,9802,17520,False,1025001,Cloak & Dagger,3
31,3,10,7,1,7686,3832,412,False,1052001,Iron Fist,2
31,4,18,7,5,14431,19530,0,False,1039001,Thor,1
31,5,25,5,2,19041,5190,0,True,1034001,Iron Man,2
31,6,13,5,18,6068,4029,15053,False,1023001,Rocket Raccoon,3
31,7,20,6,1,15534,28594,0,False,1027001,Groot,1
31,8,13,5,23,6549,7996,16296,False,1025001,Cloak & Dagger,3
31,9,4,4,25,2921,4395,18825,False,1023001,Rocket Raccoon,3
31,10,23,8,0,22575,11267,0,True,1014001,The Punisher,2
31,11,10,7,4,13378,23878,0,False,1035001,Venom,1
31,12,15,6,4,9207,19670,0,False,1039001,Thor,1
31,13,15,9,0,11666,8422,0,False,1045001,Namor,2
32,2,4,7,1,6478,10962,0,False,1039001,Thor,1
32,3,4,4,0,7528,3981,0,False,1024001,Hela,2
32,4,2,4,5,3139,4878,10194,False,1050001,Invisible Woman,3
32,5,6,6,0,9703,4388,0,True,1043001,Star Lord,2
32,6,4,4,1,4442,18017,94,False,1022001,Captain America,1
32,7,3,3,5,4302,5283,12722,False,1025001,Cloak & Dagger,3
32,8,15,1,4,11949,16959,0,True,1053001,Emma Frost,1
32,9,15,2,6,9413,3747,0,False,1041001,Winter Soldier,2
32,10,12,2,2,5644,14204,0,False,1037001,Magneto,1
32,11,10,4,16,7139,4747,7765,False,1020001,Mantis,3
32,12,10,3,1,5929,4020,0,False,1036001,Spider Man,2
32,13,8,2,18,1988,1243,14428,False,1023001,Rocket Raccoon,3
33,2,5,6,17,4402,7836,16746,False,1047001,Jeff The Land Shark,3
33,3,10,9,9,4058,6930,12747,False,1025001,Cloak & Dagger,3
33,4,12,11,0,6219,4859,0,False,1041001,Winter Soldier,2
33,5,21,5,9,14164,10612,0,True,1040001,Mister Fantastic,2
33,6,16,6,3,14337,19038,0,False,1053001,Emma Frost,1
33,7,9,5,3,9914,16383,0,False,1037001,Magneto,1
33,8,10,5,12,4064,6415,9983,False,1047001,Jeff The Land Shark,3
33,9,4,3,0,6985,2379,0,False,1043001,Star Lord,2
33,10,22,6,3,8929,3654,0,False,1036001,Spider Man,2
33,11,17,6,10,12627,20279,0,True,1035001,Venom,1
33,12,5,6,15,4616,5570,19554,False,1031001,Luna Snow,3
33,13,17,6,6,12400,16267,0,False,1053001,Emma Frost,1
33,14,7,5,0,4957,2834,0,False,1026001,Black Panther,2
34,2,16,4,0,7954,2729,0,False,1034001,Iron Man,2
34,3,12,3,24,1733,1545,4397,False,1020001,Mantis,3
34,4,8,1,18,2186,2695,10469,False,1031001,Luna Snow,3
34,5,15,1,0,9422,3977,0,True,1048001,Psylocke,2
34,6,14,1,9,7422,2725,0,False,1021001,Hawkeye,2
34,7,17,2,3,4390,12563,0,False,1053001,Emma Frost,1
34,8,6,6,0,4300,4398,1732,False,1014001,The Punisher,2
